"oeuvre","uri","bib_ref","id","cat_uri","abstract","pages"
"http://data.bnf.fr/ark:/12148/cb123172472","","Syon Abbey -- Manuscrit. Processionale","12317247","https://catalogue.bnf.fr/ark:/12148/cb123172472","","http://data.bnf.fr/12317247/syon_abbey_--_manuscrit__processionale/"
"http://data.bnf.fr/ark:/12148/cb155329787","","Bibliothèque nationale de France. Département des manuscrits -- Manuscrit. Latin 13779","15532978","https://catalogue.bnf.fr/ark:/12148/cb155329787","Manuscrit du XIIIe siècle, recueil de textes concernant la vie et les miracles de saint Gilles","http://data.bnf.fr/15532978/bibliotheque_nationale_de_france__departement_des_manuscrits_--_manuscrit__latin_13779/"
"http://data.bnf.fr/ark:/12148/cb12546496j","","Bibliothèque nationale de France. Département des manuscrits -- Manuscrit. Grec 107, 107a, 107b","12546496","https://catalogue.bnf.fr/ark:/12148/cb12546496j","Manuscrit bilingue grec-latin des Épîtres de Paul et de l'Épître aux Hébreux. - La plus grande partie porte le n ̊ d'inventaire 107, 35 p. volées puis restituées au XVIIIème siècle le n ̊ 107a, 2 p. portant le texte grec seul ajoutées au VIème siècle le n ̊ 107b","http://data.bnf.fr/12546496/bibliotheque_nationale_de_france__departement_des_manuscrits_--_manuscrit__grec_107__107a__107b/"
"http://data.bnf.fr/ark:/12148/cb14652818j","","Biblioteca apostolica vaticana -- Manuscrit. Cod. Vat. Lat. 10673","14652818","https://catalogue.bnf.fr/ark:/12148/cb14652818j","","http://data.bnf.fr/14652818/biblioteca_apostolica_vaticana_--_manuscrit__cod__vat__lat__10673/"
"http://data.bnf.fr/ark:/12148/cb171128962","","Sächsische Landesbibliothek--Staats- und Universitätsbibliothek Dresden. Manuscrit. Dresd. Eb. 419","17112896","https://catalogue.bnf.fr/ark:/12148/cb171128962","Manuscrit contenant une version islamique du récit biblique de Yusuf ou Joseph, par Ali, dans une langue vieux-turc proche du djaghataï","http://data.bnf.fr/17112896/sa_chsische_landesbibliothek--staats-_und_universita_tsbibliothek_dresden__manuscrit__dresd__eb__419/"
"http://data.bnf.fr/ark:/12148/cb122731963","","Státní veděcká knihovna (Brno, République tchèque) -- Manuscrit. Rkp. 114","12273196","https://catalogue.bnf.fr/ark:/12148/cb122731963","","http://data.bnf.fr/12273196/statni_vedecka_knihovna__brno__republique_tcheque__--_manuscrit__rkp__114/"
"http://data.bnf.fr/ark:/12148/cb119707754","","Manuscrits hébreux médiévaux et modernes","11970775","https://catalogue.bnf.fr/ark:/12148/cb119707754","","http://data.bnf.fr/11970775/manuscrits_hebreux_medievaux_et_modernes/"
"http://data.bnf.fr/ark:/12148/cb14548293q","","Bibliothèque nationale de France. Département des manuscrits -- Manuscrit. NAL 82","14548293","https://catalogue.bnf.fr/ark:/12148/cb14548293q","","http://data.bnf.fr/14548293/bibliotheque_nationale_de_france__departement_des_manuscrits_--_manuscrit__nal_82/"
"http://data.bnf.fr/ark:/12148/cb150816530","","Biblioteca civica (Udine, Italie) -- Manuscrit. Ms 588","15081653","https://catalogue.bnf.fr/ark:/12148/cb150816530","","http://data.bnf.fr/15081653/biblioteca_civica__udine__italie__--_manuscrit__ms_588/"
"http://data.bnf.fr/ark:/12148/cb14652789s","","Bayerische Staatsbibliothek -- Manuscrit. Cod. hisp. 2 Cim. 383","14652789","https://catalogue.bnf.fr/ark:/12148/cb14652789s","","http://data.bnf.fr/14652789/bayerische_staatsbibliothek_--_manuscrit__cod__hisp__2_cim__383/"
"http://data.bnf.fr/ark:/12148/cb17151482v","","Kantonsbibliothek (Saint-Gall, Suisse) -- Manuscrit. VadSlg Ms 394 A","17151482","https://catalogue.bnf.fr/ark:/12148/cb17151482v","Traité d'alchimie publié en 1550. Il comprend 20 gravures sur bois avec des légendes en langue allemande. Il existe de nombreuses copies manuscrites du philosophorum de Rosarium, certaines ayant seulement une transcription, un résumé ou une traduction du texte sans les images","http://data.bnf.fr/17151482/kantonsbibliothek__saint-gall__suisse__--_manuscrit__vadslg_ms_394_a/"
"http://data.bnf.fr/ark:/12148/cb16272145h","","Hessische Landesbibliothek (Fulda, Allemagne) -- Manuscrit. Ms. B. 02","16272145","https://catalogue.bnf.fr/ark:/12148/cb16272145h","Manuscrit provenant de Luxeuil rédigé au VIIIe siècle","http://data.bnf.fr/16272145/hessische_landesbibliothek__fulda__allemagne__--_manuscrit__ms__b__02/"
"http://data.bnf.fr/ark:/12148/cb15572532n","","Ägyptisches Museum und Papyrussammlung (Berlin) -- Manuscrit. Papyrus Berlin P. 23757","15572532","https://catalogue.bnf.fr/ark:/12148/cb15572532n","Manuel de droit écrit en démotique","http://data.bnf.fr/15572532/agyptisches_museum_und_papyrussammlung__berlin__--_manuscrit__papyrus_berlin_p__23757/"
"http://data.bnf.fr/ark:/12148/cb12318419m","","Wilbour library of egyptology (New York) -- Manuscrit. Pap. 47.218.135","12318419","https://catalogue.bnf.fr/ark:/12148/cb12318419m","","http://data.bnf.fr/12318419/wilbour_library_of_egyptology__new_york__--_manuscrit__pap__47_218_135/"
"http://data.bnf.fr/ark:/12148/cb169672032","","University of Cambridge. Library -- Manuscrit. Ms. Dd. 3.8 (1)","16967203","https://catalogue.bnf.fr/ark:/12148/cb169672032","Manuscrit syriaque contenant les parties II et II de ""L'histoire ecclesiastique de Bar Hebraeus""","http://data.bnf.fr/16967203/university_of_cambridge__library_--_manuscrit__ms__dd__3_8__1_/"
"http://data.bnf.fr/ark:/12148/cb166306338","","Bibliothèque nationale de France. Département des manuscrits -- Manuscrit. Grec 1711","16630633","https://catalogue.bnf.fr/ark:/12148/cb166306338","Manuscrit de la chronographie de Georges le Syncelle","http://data.bnf.fr/16630633/bibliotheque_nationale_de_france__departement_des_manuscrits_--_manuscrit__grec_1711/"
"http://data.bnf.fr/ark:/12148/cb15005728c","","Biblioteca ambrosiana (Milan, Italie) -- Manuscrit. G111 inf.","15005728","https://catalogue.bnf.fr/ark:/12148/cb15005728c","Copie d'un commentaire anonyme du 14ème siècle des Livres 5 et 6 de l' ""Énéide""","http://data.bnf.fr/15005728/biblioteca_ambrosiana__milan__italie__--_manuscrit__g111_inf_/"
"http://data.bnf.fr/ark:/12148/cb13181255g","","Universiteitsbibliotheek (Leyde, Pays-Bas) -- Manuscrit. Cod. Or. 391","13181255","https://catalogue.bnf.fr/ark:/12148/cb13181255g","Manuscrit de la traduction de la Bible en osmanli par H̲aki. Manuscrit original contenant la trad. de l'ensemble de l'Ancien Testament et d'une partie du Nouveau Testament (manquent les Épitres catholiques)","http://data.bnf.fr/13181255/universiteitsbibliotheek__leyde__pays-bas__--_manuscrit__cod__or__391/"
"http://data.bnf.fr/ark:/12148/cb170679205","","Kongelige Bibliotek (Danemark) -- Manuscrit. Codices hafnienses","17067920","https://catalogue.bnf.fr/ark:/12148/cb170679205","Collection de 43 manuscrits avestiques et pehlevi","http://data.bnf.fr/17067920/kongelige_bibliotek__danemark__--_manuscrit__codices_hafnienses/"
"http://data.bnf.fr/ark:/12148/cb12474491s","","Museo civico (Bassano del Grappa, Italie) -- Manuscrit. Libro secondo","12474491","https://catalogue.bnf.fr/ark:/12148/cb12474491s","Second livre de compte (1532-1567) de l'atelier des Bassano (Francesco e Jacopo Da Ponte)","http://data.bnf.fr/12474491/museo_civico__bassano_del_grappa__italie__--_manuscrit__libro_secondo/"
"http://data.bnf.fr/ark:/12148/cb13174257p","","Bibliothèque de l'Arsenal (Paris) -- Manuscrit. Ms. 1036","13174257","https://catalogue.bnf.fr/ark:/12148/cb13174257p","Manuscrit à peintures (milieu du 13è s.), qui rassemble 2 oeuvres en latin de 2 astronomes arabes","http://data.bnf.fr/13174257/bibliotheque_de_l_arsenal__paris__--_manuscrit__ms__1036/"
"http://data.bnf.fr/ark:/12148/cb17001551n","","Süleymaniye yazma eser kütüphanesi (Istanbul, Turquie) -- Manuscrit. Sütlüce Dergâhı N° 445-446","17001551","https://catalogue.bnf.fr/ark:/12148/cb17001551n","","http://data.bnf.fr/17001551/suleymaniye_yazma_eser_kutuphanesi__istanbul__turquie__--_manuscrit__sutluce_dergah__n__445-446/"
"http://data.bnf.fr/ark:/12148/cb16172648r","","Église catholique. Bistum (Osnabrück, Allemagne) -- Manuscrit. Ms. 101","16172648","https://catalogue.bnf.fr/ark:/12148/cb16172648r","","http://data.bnf.fr/16172648/eglise_catholique__bistum__osnabruck__allemagne__--_manuscrit__ms__101/"
"http://data.bnf.fr/ark:/12148/cb162494411","","Österreichische Nationalbibliothek -- Manuscrit. Cod. 2624","16249441","https://catalogue.bnf.fr/ark:/12148/cb162494411","Ovidius: Les 21 epistres heroiques translatées en vers francais par Octavien de Saint Gélais, (franz.). - Manuscrit daté de 1496","http://data.bnf.fr/16249441/osterreichische_nationalbibliothek_--_manuscrit__cod__2624/"
"http://data.bnf.fr/ark:/12148/cb394854217","","Le Manuscrit / Robert Pinget","39485421","https://catalogue.bnf.fr/ark:/12148/cb394854217","",""
"http://data.bnf.fr/ark:/12148/cb12395486p","","Grisons. Staatsarchiv -- Manuscrit. Ms. B 1521","12395486","https://catalogue.bnf.fr/ark:/12148/cb12395486p","","http://data.bnf.fr/12395486/grisons__staatsarchiv_--_manuscrit__ms__b_1521/"
"http://data.bnf.fr/ark:/12148/cb13505829k","","Médiathèque François-Mitterrand (Poitiers) -- Manuscrit. Ms. 1097","13505829","https://catalogue.bnf.fr/ark:/12148/cb13505829k","","http://data.bnf.fr/13505829/mediatheque_francois-mitterrand__poitiers__--_manuscrit__ms__1097/"
"http://data.bnf.fr/ark:/12148/cb169424259","","Bibliothèque nationale de France. Département des manuscrits -- Manuscrit. Latin 12214","16942425","https://catalogue.bnf.fr/ark:/12148/cb169424259","Manuscrit en latin du 7e siècle","http://data.bnf.fr/16942425/bibliotheque_nationale_de_france__departement_des_manuscrits_--_manuscrit__latin_12214/"
"http://data.bnf.fr/ark:/12148/cb15588262d","","Bibliothèque nationale de France. Département des manuscrits -- Manuscrit. Français 1592","15588262","https://catalogue.bnf.fr/ark:/12148/cb15588262d","","http://data.bnf.fr/15588262/bibliotheque_nationale_de_france__departement_des_manuscrits_--_manuscrit__francais_1592/"
"http://data.bnf.fr/ark:/12148/cb167291858","","John Rylands library (Manchester, GB) -- Manuscrit. Latin 117","16729185","https://catalogue.bnf.fr/ark:/12148/cb167291858","","http://data.bnf.fr/16729185/john_rylands_library__manchester__gb__--_manuscrit__latin_117/"
"http://data.bnf.fr/ark:/12148/cb17070204h","","Ägyptisches Museum und Papyrussammlung (Berlin) -- Manuscrit. P 3057","17070204","https://catalogue.bnf.fr/ark:/12148/cb17070204h","Papyrus hiératique du 4e siècle avant J.-C. (début de l'époque ptolémaïque) : hymnes à Osiris, rituel funéraire","http://data.bnf.fr/17070204/agyptisches_museum_und_papyrussammlung__berlin__--_manuscrit__p_3057/"
"http://data.bnf.fr/ark:/12148/cb15754438v","","Csíki Székely múzeum -- Manuscrit. Nr. 6199 (Cod. 35)","15754438","https://catalogue.bnf.fr/ark:/12148/cb15754438v","","http://data.bnf.fr/15754438/csi_ki_szekely_mu_zeum_--_manuscrit__nr__6199__cod__35_/"
"http://data.bnf.fr/ark:/12148/cb16956093v","","Biblioteca Estense (Modène, Italie) -- Manuscrit. 136 Alfa U.6.7","16956093","https://catalogue.bnf.fr/ark:/12148/cb16956093v","Livre de prières réalisé en 1534 par Nikolaus Glockendon et rédigé en allemand","http://data.bnf.fr/16956093/biblioteca_estense__modene__italie__--_manuscrit__136_alfa_u_6_7/"
"http://data.bnf.fr/ark:/12148/cb137714237","","Église catholique. Diòcesi (Seo de Urgel, Espagne) -- Manuscrit. Urgel Beatus","13771423","https://catalogue.bnf.fr/ark:/12148/cb137714237","","http://data.bnf.fr/13771423/eglise_catholique__diocesi__seo_de_urgel__espagne__--_manuscrit__urgel_beatus/"
"http://data.bnf.fr/ark:/12148/cb12224746d","","Württembergische Landesbibliothek (Stuttgart, Allemagne) -- Manuscrit. Cod. hist. 4 ̊ 197","12224746","https://catalogue.bnf.fr/ark:/12148/cb12224746d","","http://data.bnf.fr/12224746/wurttembergische_landesbibliothek__stuttgart__allemagne__--_manuscrit__cod__hist__4___197/"
"http://data.bnf.fr/ark:/12148/cb17796063j","","Bibliothèque nationale de France. Département des manuscrits -- Manuscrit. NAF 4140","17796063","https://catalogue.bnf.fr/ark:/12148/cb17796063j","Traité d'arithmétique écrit en langue d'oc, daté de la 1ère moitié du 15e siècle","http://data.bnf.fr/17796063/bibliotheque_nationale_de_france__departement_des_manuscrits_--_manuscrit__naf_4140/"
"http://data.bnf.fr/ark:/12148/cb124025349","","Palacio real. Biblioteca (Madrid) -- Manuscrit. Ms. II-823","12402534","https://catalogue.bnf.fr/ark:/12148/cb124025349","Catalogue du Cabinet des machines, sis à Madrid, rédigé en 1792 par Agustín de Betancourt","http://data.bnf.fr/12402534/palacio_real__biblioteca__madrid__--_manuscrit__ms__ii-823/"
"http://data.bnf.fr/ark:/12148/cb121500239","","Biblioteca nacional (Espagne) -- Manuscrit. Ms. 17556","12150023","https://catalogue.bnf.fr/ark:/12148/cb121500239","","http://data.bnf.fr/12150023/biblioteca_nacional__espagne__--_manuscrit__ms__17556/"
"http://data.bnf.fr/ark:/12148/cb123529390","","Winchester college (G.B.) -- Manuscrit. Ms. 13","12352939","https://catalogue.bnf.fr/ark:/12148/cb123529390","","http://data.bnf.fr/12352939/winchester_college__g_b___--_manuscrit__ms__13/"
"http://data.bnf.fr/ark:/12148/cb14431612x","","Biblioteca geral (Coimbra, Portugal) -- Manuscrit. Ms. 194","14431612","https://catalogue.bnf.fr/ark:/12148/cb14431612x","","http://data.bnf.fr/14431612/biblioteca_geral__coimbra__portugal__--_manuscrit__ms__194/"
"http://data.bnf.fr/ark:/12148/cb16649209p","","Bibliothèque nationale de France. Département des manuscrits -- Manuscrit. Français 350","16649209","https://catalogue.bnf.fr/ark:/12148/cb16649209p","Manuscrit en ancien français sur vélin, 13e-14e siècles. Contient le roman ""Guiron le Courtois"". Version numérisée du manuscrit accessible sur Gallica","http://data.bnf.fr/16649209/bibliotheque_nationale_de_france__departement_des_manuscrits_--_manuscrit__francais_350/"
"http://data.bnf.fr/ark:/12148/cb16647295m","","Bibliothèque nationale de France. Département des manuscrits -- Manuscrit. NAF 24909","16647295","https://catalogue.bnf.fr/ark:/12148/cb16647295m","Ensemble de quatorze cahiers manuscrits rédigés par Alfred Dreyfus entre 1898 et 1899, pendant sa captivité à l'île du Diable","http://data.bnf.fr/16647295/bibliotheque_nationale_de_france__departement_des_manuscrits_--_manuscrit__naf_24909/"
"http://data.bnf.fr/ark:/12148/cb17722819v","http://data.bnf.fr/ark:/12148/cb15499844d#about","Musée Condé (Chantilly, Oise) -- Manuscrit. Ms. 738","17722819","https://catalogue.bnf.fr/ark:/12148/cb17722819v","","http://data.bnf.fr/17722819/musee_conde__chantilly__oise__--_manuscrit__ms__738/"
"http://data.bnf.fr/ark:/12148/cb17860973f","","Koninklijke bibliotheek (Pays-Bas) -- Manuscrit. 73 J 6","17860973","https://catalogue.bnf.fr/ark:/12148/cb17860973f","Manuscrit rédigé par Constantin l""Africain à l'abbaye du Mont Cassin entre 1077 et 1086. version remaniée et traduite  en latin,  du traité de médecine d'ʿAlī ibn al-ʿAbbās al-Maǧūsī ""Kāmil aṣ-ṣināʿa aṭ-ṭibbīya""","http://data.bnf.fr/17860973/koninklijke_bibliotheek__pays-bas__--_manuscrit__73_j_6/"
"http://data.bnf.fr/ark:/12148/cb14610921d","","Pierpont Morgan library (New York) -- Manuscrit. Ms. M. 302","14610921","https://catalogue.bnf.fr/ark:/12148/cb14610921d","5 feuillets issus du manuscrit conservé à la bibliothèque de l'abbaye bénédictine de Sankt Paul im Lavanttal, Autriche","http://data.bnf.fr/14610921/pierpont_morgan_library__new_york__--_manuscrit__ms__m__302/"
"http://data.bnf.fr/ark:/12148/cb12181949b","","Gottfried-Wilhelm-Leibniz-Bibliothek (Hanovre, Allemagne) -- Manuscrit. IV, 578","12181949","https://catalogue.bnf.fr/ark:/12148/cb12181949b","","http://data.bnf.fr/12181949/gottfried-wilhelm-leibniz-bibliothek__hanovre__allemagne__--_manuscrit__iv__578/"
"http://data.bnf.fr/ark:/12148/cb16966353n","http://data.bnf.fr/ark:/12148/cb106794060#about","Bibliothèque nationale de France. Département des manuscrits -- Manuscrit. NAF 28439","16966353","https://catalogue.bnf.fr/ark:/12148/cb16966353n","Papiers du docteur Pierre Winter","http://data.bnf.fr/16966353/bibliotheque_nationale_de_france__departement_des_manuscrits_--_manuscrit__naf_28439/"
"http://data.bnf.fr/ark:/12148/cb13938742j","","Gloria. Voix (4). Old Hall manuscript no 30","13938742","https://catalogue.bnf.fr/ark:/12148/cb13938742j","Date de composition : ca 1400 ; Mouvement de messe tropé isorythmique. - Conservé dans l'Old Hall manuscript (Londres, British Library Add. 57950) où il porte le no 30. - Comporte le trope Spiritus et alme","http://data.bnf.fr/13938742/queldryk_gloria__voix__4___old_hall_manuscript_no_30/"
"http://data.bnf.fr/ark:/12148/cb14475960d","","Biblioteca nazionale Vittorio Emanuele III (Naples, Italie) -- Manuscrit. Ms. VIII.B.10","14475960","https://catalogue.bnf.fr/ark:/12148/cb14475960d","Manuscrit de 502 ff. en parchemin, daté du XIVe siècle, et contenant 43 oeuvres, la plupart en grec. Les feuillets ff. 416u-502u contiennent l'Histoire de Baarlam et Josaphat en latin","http://data.bnf.fr/14475960/biblioteca_nazionale_vittorio_emanuele_iii__naples__italie__--_manuscrit__ms__viii_b_10/"
"http://data.bnf.fr/ark:/12148/cb12372709x","","Biblioteca comunale (Palerme, Italie) -- Manuscrit. Ms. 2 Qq C79","12372709","https://catalogue.bnf.fr/ark:/12148/cb12372709x","Manuscrit du XVème siècle qui réunit des textes d'auteurs classiques et d'humanistes, ainsi que l'anonyme : ""Tractatus contra quosdam neapolitanos dicentes regnum Neapolis esse Siciliam""","http://data.bnf.fr/12372709/biblioteca_comunale__palerme__italie__--_manuscrit__ms__2_qq_c79/"
"http://data.bnf.fr/ark:/12148/cb15508444c","","Conservatorio di musica Luigi Cherubini. Biblioteca (Florence, Italie) -- Manuscrit. Ms. Basevi A. 394","15508444","https://catalogue.bnf.fr/ark:/12148/cb15508444c","","http://data.bnf.fr/15508444/conservatorio_di_musica_luigi_cherubini__biblioteca__florence__italie__--_manuscrit__ms__basevi_a__394/"
"http://data.bnf.fr/ark:/12148/cb161806861","","Bibliothèque nationale de France. Département des manuscrits -- Manuscrit. Latin 8881","16180686","https://catalogue.bnf.fr/ark:/12148/cb161806861","Copie du manuscrit H 159 de la Faculté de médecine de Montpellier (11e siècle), réalisée en 1851 par Théodore Nisard","http://data.bnf.fr/16180686/bibliotheque_nationale_de_france__departement_des_manuscrits_--_manuscrit__latin_8881/"
"http://data.bnf.fr/ark:/12148/cb15608962v","","Fisher Library (Sydney, Australie) -- Manuscrit. Dalley-Scarlett collection, sans cote","15608962","https://catalogue.bnf.fr/ark:/12148/cb15608962v","","http://data.bnf.fr/15608962/fisher_library__sydney__australie__--_manuscrit__dalley-scarlett_collection__sans_cote/"
"http://data.bnf.fr/ark:/12148/cb13973969r","","Kyrie Rex virginum amator. Manuscrit de Wolfenbüttel","13973969","https://catalogue.bnf.fr/ark:/12148/cb13973969r","Date de composition : ca 1270 ; Kyrie polyphonique tropé. - Conservé dans le manuscrit de Wolfenbüttel, Herzog August-Bibliothek, Helmstedt 628 (sigle : W1). - Probablement comp. pour le prieuré augustinien de Saint-Andrews en Angleterre","http://data.bnf.fr/13973969/kyrie_rex_virginum_amator__manuscrit_de_wolfenbuttel/"
"http://data.bnf.fr/ark:/12148/cb17752576g","","Bibliothèque nationale de France. Département des manuscrits -- Manuscrit. Coréen 40","17752576","https://catalogue.bnf.fr/ark:/12148/cb17752576g","Le manuscrit coté Coréen 40 est un des 48 volumes composant le Tyong ni ui gwe relatant la visite du roi au tombeau du prinde héritier Sado. Il s'agit d'un manuscrit contenant les plans et les vues de la construction de la forteresse de Hwaseong à Suwon. Il a très probablement appartenu à l'impératice consort (中宫)","http://data.bnf.fr/17752576/bibliotheque_nationale_de_france__departement_des_manuscrits_--_manuscrit__coreen_40/"
"http://data.bnf.fr/ark:/12148/cb14615372v","","Newberry library (Chicago, Ill.) -- Manuscrit. Ms. Ayer 1040","14615372","https://catalogue.bnf.fr/ark:/12148/cb14615372v","Fray Andrés de Avendaño y Loyola : ""Relación de las dos entradas que hice a la conversión de los gentiles ytzáex, y cehaches"" / Temis Vayhinger-Scheer, ed., 1997","http://data.bnf.fr/14615372/newberry_library__chicago__ill___--_manuscrit__ms__ayer_1040/"
"http://data.bnf.fr/ark:/12148/cb161820338","","Bibliothèque nationale de France. Département des manuscrits -- Manuscrit. Supplément turc 164","16182033","https://catalogue.bnf.fr/ark:/12148/cb161820338","Manuscrit du 17e s.","http://data.bnf.fr/16182033/bibliotheque_nationale_de_france__departement_des_manuscrits_--_manuscrit__supplement_turc_164/"
"http://data.bnf.fr/ark:/12148/cb146031400","","École évangélique de Smyrne. Bibliothèque -- Manuscrit. codice B. 8","14603140","https://catalogue.bnf.fr/ark:/12148/cb146031400","Manuscrit byzantin disparu avec la bibliothèque dans l'incendie  qui ravagea une partie de Smyrne-Izmir à la fin de la guerre gréco-turque en septembre 1922. Ne subsistent que des photographies des miniatures prises à la fin du 19e siècle par Josef Strzygowski puis en 1922 par Paul Buberl et Gabriel Millet. Le manuscrit était composé du ""Fisiologo"", de trois autres textes d'Epiphane de Salamine, ainsi que d'extraits de la ""Topographie chrétienne"" de Cosmas Indicopleustès","http://data.bnf.fr/14603140/ecole_evangelique_de_smyrne__bibliotheque_--_manuscrit__codice_b__8/"
"http://data.bnf.fr/ark:/12148/cb135083575","","Bibliothèque Sainte-Geneviève (Paris) -- Manuscrit. Ms. 1130","13508357","https://catalogue.bnf.fr/ark:/12148/cb135083575","Manuscrit enluminé du «Pèlerinage de vie humaine» de Guillaume de Digulleville. - Manuscrit parisien de 1370 environ","http://data.bnf.fr/13508357/bibliotheque_sainte-genevieve__paris__--_manuscrit__ms__1130/"
"http://data.bnf.fr/ark:/12148/cb16274883g","","British library -- Manuscrit. Ms. Or. 9496","16274883","https://catalogue.bnf.fr/ark:/12148/cb16274883g","Texte manuscrit d'un manuel d'administration séfévide écrit vers 1137/1725","http://data.bnf.fr/16274883/british_library_--_manuscrit__ms__or__9496/"
"http://data.bnf.fr/ark:/12148/cb16907022j","","Georgian National center of manuscripts. Tbilissi","16907022","https://catalogue.bnf.fr/ark:/12148/cb16907022j","",""
"http://data.bnf.fr/ark:/12148/cb107620572","","Société pordiquaise des amis des livres et manuscrits bretons","10762057","https://catalogue.bnf.fr/ark:/12148/cb107620572","",""
"http://data.bnf.fr/ark:/12148/cb12571019d","","Österreichische Nationalbibliothek -- Manuscrit. Cod. Vindob. theol. gr. 306-307","12571019","https://catalogue.bnf.fr/ark:/12148/cb12571019d","Manuscrit contenant une collection de formules d'abjuration et d'écrits polémiques concernant les hérétiques, les dissidents, les musulmans et les juifs dans l'Empire byzantin. La même collection se trouve dans le mss. B.IV.22 de la Biblioteca nazionale universitaria, à Turin, Italie","http://data.bnf.fr/12571019/osterreichische_nationalbibliothek_--_manuscrit__cod__vindob__theol__gr__306-307/"
"http://data.bnf.fr/ark:/12148/cb16922455t","","Stiftsbibliothek (Saint Gall, Suisse) -- Manuscrit.  Codex Sangallensis 1394","16922455","https://catalogue.bnf.fr/ark:/12148/cb16922455t","Fragments d'un manuscrit du 5e siècle contenant une des plus anciennes versions de la Bible en latin","http://data.bnf.fr/16922455/stiftsbibliothek__saint_gall__suisse__--_manuscrit___codex_sangallensis_1394/"
"http://data.bnf.fr/ark:/12148/cb150004092","","Bibliothèque municipale (Versailles) -- Manuscrit. Ms. Mus. 79","15000409","https://catalogue.bnf.fr/ark:/12148/cb150004092","","http://data.bnf.fr/15000409/bibliotheque_municipale__versailles__--_manuscrit__ms__mus__79/"
"http://data.bnf.fr/ark:/12148/cb16680514r","","Bibliothèque nationale de France. Département des manuscrits -- Manuscrit. Latin 2855","16680514","https://catalogue.bnf.fr/ark:/12148/cb16680514r","Parchemin comportant une reliure de maroquin rouge aux armes de Colbert. Composé de trois manuscrits ou fragments en latin","http://data.bnf.fr/16680514/bibliotheque_nationale_de_france__departement_des_manuscrits_--_manuscrit__latin_2855/"
"http://data.bnf.fr/ark:/12148/cb178395507","http://data.bnf.fr/ark:/12148/cb12007984g#about","Biblioteca apostolica vaticana -- Manuscrit. Cod. Vat. Lat. 6216","17839550","https://catalogue.bnf.fr/ark:/12148/cb178395507","","http://data.bnf.fr/17839550/biblioteca_apostolica_vaticana_--_manuscrit__cod__vat__lat__6216/"
"http://data.bnf.fr/ark:/12148/cb12323158p","","Biblioteca nacional (Portugal) -- Manuscrit. Colecção de Alcobaça, 111","12323158","https://catalogue.bnf.fr/ark:/12148/cb12323158p","Ancienne cote : CDXXXVII","http://data.bnf.fr/12323158/biblioteca_nacional__portugal__--_manuscrit__coleccao_de_alcobaca__111/"
"http://data.bnf.fr/ark:/12148/cb125064225","","Biblioteca nacional (Portugal) -- Manuscrit. Colecção de Alcobaça, 349","12506422","https://catalogue.bnf.fr/ark:/12148/cb125064225","","http://data.bnf.fr/12506422/biblioteca_nacional__portugal__--_manuscrit__coleccao_de_alcobaca__349/"
"http://data.bnf.fr/ark:/12148/cb159238749","","Österreichische Nationalbibliothek -- Manuscrit. Cod. Vindob. theol. gr. 31","15923874","https://catalogue.bnf.fr/ark:/12148/cb159238749","Manuscrit grec enluminé de la Genèse datant du 6ème siècle","http://data.bnf.fr/15923874/osterreichische_nationalbibliothek_--_manuscrit__cod__vindob__theol__gr__31/"
"http://data.bnf.fr/ark:/12148/cb169472327","http://data.bnf.fr/ark:/12148/cb119078431#about","Bibliothèque nationale de France. Département des manuscrits -- Cabinet de d'Hozier","16947232","https://catalogue.bnf.fr/ark:/12148/cb169472327","Dossiers généalogiques formés au 17e et 18e siècles, cédés au roi par Charles d'Hozier en 1717 et rangés par ordre alphabétiques de noms de personnes","http://data.bnf.fr/16947232/bibliotheque_nationale_de_france__departement_des_manuscrits_--_cabinet_de_d_hozier/"
"http://data.bnf.fr/ark:/12148/cb177099360","","Bibliothèque nationale de France. Département des manuscrits -- Manuscrit. NAF 18317","17709936","https://catalogue.bnf.fr/ark:/12148/cb177099360","Fonds Marcel Proust","http://data.bnf.fr/17709936/bibliotheque_nationale_de_france__departement_des_manuscrits_--_manuscrit__naf_18317/"
"http://data.bnf.fr/ark:/12148/cb146214622","","Fermo. Archivio storico comunale (Italie) -- Manuscrit. Codice 1030","14621462","https://catalogue.bnf.fr/ark:/12148/cb146214622","","http://data.bnf.fr/14621462/fermo__archivio_storico_comunale__italie__--_manuscrit__codice_1030/"
"http://data.bnf.fr/ark:/12148/cb17828940k","","Pierpont Morgan library (New York) -- Manuscrit. Ms. M 979","17828940","https://catalogue.bnf.fr/ark:/12148/cb17828940k","Manuscrit daté du 13e siècle, connu sous le nom de Parchemin Vindel et contenant les Cantigas de Amigo de Martin Codax. De l'immense corpus de Cantigas en langue gallégo-portugaise connus, ces poèmes sont les seuls à être accompagnés d'une notation musicale","http://data.bnf.fr/17828940/pierpont_morgan_library__new_york__--_manuscrit__ms__m_979/"
"http://data.bnf.fr/ark:/12148/cb150573023","","Manuscrits. Bruxelles. Bibliothèque royale Albert 1er. Ms. II 270","15057302","https://catalogue.bnf.fr/ark:/12148/cb150573023","Recueil de chants sacrés en latin et moyen néerlandais, pour 2 à 4 voix. - Date de copie : entre 1480 et 1527","http://data.bnf.fr/15057302/manuscrits__bruxelles__bibliotheque_royale_albert_1er__ms__ii_270/"
